name,a,elements,crystal_system,point_group,formula,plane,num_elements
Cs3AlF6 (111),13.08159979625823,"Al, Cs, F",Cubic,m-3m,Cs3AlF6,(111),3
Cs3As (0001),10.858302369527362,"As, Cs",Hexagonal,6mm,Cs3As,(0001),2
Cs3As2Cl9 (0001),7.451914131354656,"As, Cl, Cs",Trigonal,-3m,Cs3As2Cl9,(0001),3
Cs3As5O9 (0001),8.549490463105464,"As, Cs, O",Trigonal,3m,Cs3As5O9,(0001),3
Cs3AuO (0001),7.85221848453646,"Au, Cs, O",Hexagonal,6/mmm,Cs3AuO,(0001),3
Cs3Bi (111),13.283973368659082,"Bi, Cs",Cubic,m-3m,Cs3Bi,(111),2
Cs3Bi2Br9 (0001),8.01402739357748,"Bi, Br, Cs",Trigonal,-3m,Cs3Bi2Br9,(0001),3
Cs3Bi2Cl9 (0001),7.688919278023425,"Bi, Cl, Cs",Trigonal,32,Cs3Bi2Cl9,(0001),3
Cs3BiF6 (111),14.248016237510907,"Bi, Cs, F",Cubic,m-3m,Cs3BiF6,(111),3
Cs3BiO3 (111),13.1165842794444,"Bi, Cs, O",Cubic,23,Cs3BiO3,(111),3
Cs3BiSe3 (111),15.175629247952331,"Bi, Cs, Se",Cubic,23,Cs3BiSe3,(111),3
Cs3CeF6 (111),14.34480705018725,"Ce, Cs, F",Cubic,m-3m,Cs3CeF6,(111),3
Cs3CoF6 (111),13.084102240506153,"Co, Cs, F",Cubic,m-3m,Cs3CoF6,(111),3
Cs3Cr2Br9 (0001),7.6232742793424535,"Br, Cr, Cs",Hexagonal,6/mmm,Cs3Cr2Br9,(0001),3
Cs3Cr2Cl9 (0001),7.285982859294833,"Cl, Cr, Cs",Hexagonal,6/mmm,Cs3Cr2Cl9,(0001),3
Cs3Cr2I9 (0001),8.18169021003708,"Cr, Cs, I",Hexagonal,6/mmm,Cs3Cr2I9,(0001),3
Cs3Er2Br9 (0001),13.66538506726753,"Br, Cs, Er",Trigonal,-3m,Cs3Er2Br9,(0001),3
Cs3Er2I9 (0001),8.482263542062508,"Cs, Er, I",Hexagonal,6/mmm,Cs3Er2I9,(0001),3
Cs3Fe2F9 (0001),6.318146068243022,"Cs, F, Fe",Hexagonal,6/mmm,Cs3Fe2F9,(0001),3
Cs3FeF6 (111),13.376860598236265,"Cs, F, Fe",Cubic,m-3m,Cs3FeF6,(111),3
Cs3Ga2F9 (0001),11.113597915368564,"Cs, F, Ga",Hexagonal,6mm,Cs3Ga2F9,(0001),3
Cs3GaF6 (111),13.298747502068082,"Cs, F, Ga",Cubic,m-3m,Cs3GaF6,(111),3
Cs3Ho2Br9 (0001),13.667814808167147,"Br, Cs, Ho",Trigonal,-3m,Cs3Ho2Br9,(0001),3
Cs3In2Cl9 (0001),12.838869266154967,"Cl, Cs, In",Trigonal,-3m,Cs3In2Cl9,(0001),3
Cs3InF6 (111),13.742831434445414,"Cs, F, In",Cubic,m-3m,Cs3InF6,(111),3
Cs3Mo2Cl9 (0001),7.387629968807728,"Cl, Cs, Mo",Hexagonal,6/mmm,Cs3Mo2Cl9,(0001),3
Cs3Nb2I9 (0001),8.425727340047608,"Cs, I, Nb",Hexagonal,6/mmm,Cs3Nb2I9,(0001),3
Cs3O (0001),8.906708289822419,"Cs, O",Hexagonal,6/mmm,Cs3O,(0001),2
Cs3P6N11 (111),15.081944260390994,"Cs, N, P",Cubic,432,Cs3P6N11,(111),3
Cs3Ru2Cl9 (0001),7.324023089701337,"Cl, Cs, Ru",Hexagonal,6/mmm,Cs3Ru2Cl9,(0001),3
Cs3Sb (111),13.075197237996887,"Cs, Sb",Cubic,m-3m,Cs3Sb,(111),2
Cs3Sb2Br9 (0001),7.985470999796347,"Br, Cs, Sb",Trigonal,-3m,Cs3Sb2Br9,(0001),3
Cs3Sb2Cl9 (0001),7.621228203881016,"Cl, Cs, Sb",Trigonal,-3m,Cs3Sb2Cl9,(0001),3
Cs3Sb2I9 (0001),8.479164364905577,"Cs, I, Sb",Hexagonal,6/mmm,Cs3Sb2I9,(0001),3
Cs3SbO3 (111),13.013918059954634,"Cs, O, Sb",Cubic,23,Cs3SbO3,(111),3
Cs3SbS3 (111),14.678232207847849,"Cs, S, Sb",Cubic,23,Cs3SbS3,(111),3
Cs3SbSe3 (111),15.185536761479842,"Cs, Sb, Se",Cubic,23,Cs3SbSe3,(111),3
Cs3Sc2Br9 (0001),7.75457919442148,"Br, Cs, Sc",Hexagonal,6/mmm,Cs3Sc2Br9,(0001),3
Cs3Sc2Cl9 (0001),12.794699973560975,"Cl, Cs, Sc",Trigonal,-3m,Cs3Sc2Cl9,(0001),3
Cs3Tb2Br9 (0001),13.736305471288306,"Br, Cs, Tb",Trigonal,-3m,Cs3Tb2Br9,(0001),3
Cs3TbF6 (111),14.060824792708342,"Cs, F, Tb",Cubic,m-3m,Cs3TbF6,(111),3
Cs3Te13Mo12 (0001),10.50698000330742,"Cs, Mo, Te",Trigonal,-3,Cs3Te13Mo12,(0001),3
Cs3Ti2Cl9 (0001),12.77283157742385,"Cl, Cs, Ti",Hexagonal,6/mmm,Cs3Ti2Cl9,(0001),3
Cs3TiF6 (111),9.50458954,"Cs, F, Ti",Cubic,m-3m,Cs3TiF6,(111),3
Cs3Tl2Cl9 (0001),12.933475348315756,"Cl, Cs, Tl",Trigonal,-3m,Cs3Tl2Cl9,(0001),3
Cs3TlF6 (111),13.949587422139816,"Cs, F, Tl",Cubic,m-3m,Cs3TlF6,(111),3
Cs3Tm2I9 (0001),8.47196607769223,"Cs, I, Tm",Hexagonal,6/mmm,Cs3Tm2I9,(0001),3
Cs3V2Cl9 (0001),7.312032363447317,"Cl, Cs, V",Hexagonal,6/mmm,Cs3V2Cl9,(0001),3
Cs3VSe4 (111),12.17319701779118,"Cs, Se, V",Cubic,-43m,Cs3VSe4,(111),3
Cs3Y2Br9 (0001),13.71362181208974,"Br, Cs, Y",Trigonal,-3m,Cs3Y2Br9,(0001),3
Cs3Y2Cl9 (0001),13.121133484384025,"Cl, Cs, Y",Trigonal,-3m,Cs3Y2Cl9,(0001),3
Cs3YF6 (111),14.016540759754431,"Cs, F, Y",Cubic,m-3m,Cs3YF6,(111),3
Cs3Zr2I9 (0001),8.445313604666973,"Cs, I, Zr",Hexagonal,6/mmm,Cs3Zr2I9,(0001),3
Cs4Au6S5 (0001),10.39863475568248,"Au, Cs, S",Trigonal,3m,Cs4Au6S5,(0001),3
Cs4PbBr6 (0001),13.845971242443238,"Br, Cs, Pb",Trigonal,-3m,Cs4PbBr6,(0001),3
Cs4PbCl6 (0001),13.251297625774503,"Cl, Cs, Pb",Trigonal,-3m,Cs4PbCl6,(0001),3
Cs4PbI6 (0001),14.756018836491469,"Cs, I, Pb",Trigonal,-3m,Cs4PbI6,(0001),3
Cs4Sn2Au7 (0001),6.931078071951508,"Au, Cs, Sn",Trigonal,-3m,Cs4Sn2Au7,(0001),3
Cs8Ga11Cl (0001),10.166808172341305,"Cl, Cs, Ga",Trigonal,-3m,Cs8Ga11Cl,(0001),3
Cs8Tl8O (0001),9.081734614662832,"Cs, O, Tl",Trigonal,-3,Cs8Tl8O,(0001),3
CsAcTe2 (111),11.955629085912706,"Ac, Cs, Te",Cubic,m-3m,CsAcTe2,(111),3
CsAlF4 (0001),9.436214920270888,"Al, Cs, F",Hexagonal,-6m2,CsAlF4,(0001),3
CsAlO2 (111),11.488980791906258,"Al, Cs, O",Cubic,m-3m,CsAlO2,(111),3
CsAsF6 (0001),7.711719652824057,"As, Cs, F",Trigonal,-3,CsAsF6,(0001),3
CsAu (111),6.056870721580743,"Au, Cs",Cubic,m-3m,CsAu,(111),2
CsAu3S2 (0001),6.333056179004627,"Au, Cs, S",Trigonal,-3m,CsAu3S2,(0001),3
CsAu3Se2 (0001),6.436280192397368,"Au, Cs, Se",Trigonal,-3m,CsAu3Se2,(0001),3
CsBH4 (111),10.368973845359992,"B, Cs, H",Cubic,-43m,CsBH4,(111),3
CsBO2 (0001),13.685485702693327,"B, Cs, O",Trigonal,-3m,CsBO2,(0001),3
CsBe2F5 (111),11.152352996484073,"Be, Cs, F",Cubic,432,CsBe2F5,(111),3
CsBi2 (111),13.801559755459364,"Bi, Cs",Cubic,m-3m,CsBi2,(111),2
CsBiF6 (0001),7.90624529045024,"Bi, Cs, F",Trigonal,-3,CsBiF6,(0001),3
CsBr (111),6.117353609226416,"Br, Cs",Cubic,m-3m,CsBr,(111),2
CsBrF6 (0001),7.8362453534778425,"Br, Cs, F",Trigonal,-3,CsBrF6,(0001),3
CsBrO3 (0001),6.487495564417428,"Br, Cs, O",Trigonal,3m,CsBrO3,(0001),3
CsC8 (0001),4.951196464759167,"C, Cs",Hexagonal,6/mmm,CsC8,(0001),2
CsCaBr3 (111),8.073272498420506,"Br, Ca, Cs",Cubic,m-3m,CsCaBr3,(111),3
CsCaF3 (111),6.392996291754417,"Ca, Cs, F",Cubic,m-3m,CsCaF3,(111),3
CsCdBr3 (0001),7.75054812400327,"Br, Cd, Cs",Hexagonal,6/mmm,CsCdBr3,(0001),3
CsCdCl3 (0001),7.466464064151673,"Cd, Cl, Cs",Hexagonal,6/mmm,CsCdCl3,(0001),3
CsCdF3 (111),6.34530851545645,"Cd, Cs, F",Cubic,m-3m,CsCdF3,(111),3
CsCeS2 (0001),4.291256316157876,"Ce, Cs, S",Trigonal,-3m,CsCeS2,(0001),3
CsCl (111),5.860074390810881,"Cl, Cs",Cubic,m-3m,CsCl,(111),2
CsCoCl3 (0001),7.2558365038306585,"Cl, Co, Cs",Hexagonal,6/mmm,CsCoCl3,(0001),3
CsCrF4 (0001),9.840308251958625,"Cr, Cs, F",Hexagonal,-6m2,CsCrF4,(0001),3
CsCu2F6 (111),10.285542000000001,"Cs, Cu, F",Cubic,m-3m,CsCu2F6,(111),3
CsCu3O2 (0001),5.109521114554128,"Cs, Cu, O",Trigonal,-3m,CsCu3O2,(0001),3
CsCu3S2 (0001),5.35939106278423,"Cs, Cu, S",Trigonal,-3m,CsCu3S2,(0001),3
CsCuCl3 (0001),7.283517814634306,"Cl, Cs, Cu",Hexagonal,622,CsCuCl3,(0001),3
CsDyO2 (0001),3.529457728795642,"Cs, Dy, O",Hexagonal,6/mmm,CsDyO2,(0001),3
CsDyS2 (0001),4.075463723997997,"Cs, Dy, S",Hexagonal,6/mmm,CsDyS2,(0001),3
CsErS2 (0001),4.041662458378783,"Cs, Er, S",Trigonal,-3m,CsErS2,(0001),3
CsEuF3 (111),6.745635548843108,"Cs, Eu, F",Cubic,m-3m,CsEuF3,(111),3
CsF (111),8.502646576547601,"Cs, F",Cubic,m-3m,CsF,(111),2
CsFeCl3 (0001),7.500080082092456,"Cl, Cs, Fe",Hexagonal,6/mmm,CsFeCl3,(0001),3
CsFeO2 (111),12.16400490305088,"Cs, Fe, O",Cubic,m-3m,CsFeO2,(111),3
CsGa7 (0001),6.640634374912051,"Cs, Ga",Trigonal,-3m,CsGa7,(0001),2
CsGa9Au5 (0001),7.8283897355452625,"Au, Cs, Ga",Hexagonal,6/mmm,CsGa9Au5,(0001),3
CsGdO2 (0001),3.5910458913211643,"Cs, Gd, O",Hexagonal,6/mmm,CsGdO2,(0001),3
CsGdS2 (0001),4.134965697224747,"Cs, Gd, S",Trigonal,-3m,CsGdS2,(0001),3
CsGeBr3 (0001),7.938565663203196,"Br, Cs, Ge",Trigonal,3m,CsGeBr3,(0001),3
CsGeCl3 (0001),7.693632781449086,"Cl, Cs, Ge",Trigonal,3m,CsGeCl3,(0001),3
CsGeI3 (0001),8.706732698398406,"Cs, Ge, I",Trigonal,3m,CsGeI3,(0001),3
CsH (111),9.02623056349417,"Cs, H",Cubic,m-3m,CsH,(111),2
CsHgCl3 (0001),13.387161992325556,"Cl, Cs, Hg",Trigonal,3,CsHgCl3,(0001),3
CsHgF3 (111),6.498947319227643,"Cs, F, Hg",Cubic,m-3m,CsHgF3,(111),3
CsHoO2 (0001),3.511468860567293,"Cs, Ho, O",Hexagonal,6/mmm,CsHoO2,(0001),3
CsHoS2 (0001),4.057412630374864,"Cs, Ho, S",Hexagonal,6/mmm,CsHoS2,(0001),3
CsI (111),11.04523773738777,"Cs, I",Cubic,m-3m,CsI,(111),2
CsICl2 (0001),6.367449288211168,"Cl, Cs, I",Trigonal,-3m,CsICl2,(0001),3
CsInCl3 (111),15.5850674794938,"Cl, Cs, In",Cubic,m-3m,CsInCl3,(111),3
CsInF3 (111),13.273396875434408,"Cs, F, In",Cubic,m-3m,CsInF3,(111),3
CsK2Bi (111),12.456612826169815,"Bi, Cs, K",Cubic,m-3m,CsK2Bi,(111),3
CsK2Sb (111),12.19625800678209,"Cs, K, Sb",Cubic,m-3m,CsK2Sb,(111),3
CsLaO2 (0001),3.765588503404068,"Cs, La, O",Hexagonal,6/mmm,CsLaO2,(0001),3
CsLaS2 (0001),4.3319612173956825,"Cs, La, S",Trigonal,-3m,CsLaS2,(0001),3
CsLuS2 (0001),3.989211863758989,"Cs, Lu, S",Hexagonal,6/mmm,CsLuS2,(0001),3
CsMgBr3 (0001),7.648346794435024,"Br, Cs, Mg",Hexagonal,6/mmm,CsMgBr3,(0001),3
CsMgCl3 (0001),7.292912703477013,"Cl, Cs, Mg",Hexagonal,6/mmm,CsMgCl3,(0001),3
CsMgI3 (0001),8.297215217345048,"Cs, I, Mg",Hexagonal,6/mmm,CsMgI3,(0001),3
CsMnBr3 (0001),7.659430328738886,"Br, Cs, Mn",Hexagonal,6/mmm,CsMnBr3,(0001),3
CsMnCl3 (0001),7.307200750774658,"Cl, Cs, Mn",Trigonal,-3m,CsMnCl3,(0001),3
CsMnF3 (0001),6.218677234777398,"Cs, F, Mn",Hexagonal,6/mmm,CsMnF3,(0001),3
CsMo3Cl7 (0001),9.901576645125306,"Cl, Cs, Mo",Trigonal,3m,CsMo3Cl7,(0001),3
CsMoF7 (111),14.932445043564627,"Cs, F, Mo",Cubic,m-3,CsMoF7,(111),3
CsNO2 (0001),5.906212013453092,"Cs, N, O",Trigonal,32,CsNO2,(0001),3
CsNO3 (0001),7.680832795714938,"Cs, N, O",Trigonal,3,CsNO3,(0001),3
CsNbF6 (0001),7.8462805613358615,"Cs, F, Nb",Trigonal,-3,CsNbF6,(0001),3
CsNdO2 (0001),3.681817907811,"Cs, Nd, O",Hexagonal,6/mmm,CsNdO2,(0001),3
CsNdS2 (0001),4.230059233292435,"Cs, Nd, S",Hexagonal,6/mmm,CsNdS2,(0001),3
CsNdTe2 (0001),4.6750223803333535,"Cs, Nd, Te",Trigonal,-3m,CsNdTe2,(0001),3
CsNiBr3 (0001),7.5560906479665615,"Br, Cs, Ni",Hexagonal,6/mmm,CsNiBr3,(0001),3
CsNiCl3 (0001),7.20877713861724,"Cl, Cs, Ni",Hexagonal,6/mmm,CsNiCl3,(0001),3
CsNiF3 (0001),6.200897027667807,"Cs, F, Ni",Hexagonal,6/mmm,CsNiF3,(0001),3
CsPF6 (0001),5.6222770760310095,"Cs, F, P",Trigonal,-3m,CsPF6,(0001),3
CsPaO3 (111),6.264771103688967,"Cs, O, Pa",Cubic,m-3m,CsPaO3,(111),3
CsPbF3 (0001),6.893993504863486,"Cs, F, Pb",Trigonal,3m,CsPbF3,(0001),3
CsPrS2 (0001),4.263569884397961,"Cs, Pr, S",Hexagonal,6/mmm,CsPrS2,(0001),3
CsPt2Se3 (0001),7.4429815208747,"Cs, Pt, Se",Trigonal,-3m,CsPt2Se3,(0001),3
CsRb14Tl27 (0001),10.647765264266205,"Cs, Rb, Tl",Hexagonal,-6m2,CsRb14Tl27,(0001),3
CsReF6 (0001),7.814289802169842,"Cs, F, Re",Trigonal,-3,CsReF6,(0001),3
CsRuF6 (0001),7.9674382153494046,"Cs, F, Ru",Trigonal,-3m,CsRuF6,(0001),3
CsSO3 (0001),6.331062829799132,"Cs, O, S",Hexagonal,6mm,CsSO3,(0001),3
CsSbF6 (0001),7.827034616325771,"Cs, F, Sb",Trigonal,-3,CsSbF6,(0001),3
CsScI3 (0001),8.49756409751498,"Cs, I, Sc",Hexagonal,6/mmm,CsScI3,(0001),3
CsScO2 (111),12.780346222723974,"Cs, O, Sc",Cubic,m-3m,CsScO2,(111),3
CsSmO2 (0001),3.6264632313694776,"Cs, O, Sm",Hexagonal,6/mmm,CsSmO2,(0001),3
CsSmS2 (0001),4.172887316821705,"Cs, S, Sm",Trigonal,-3m,CsSmS2,(0001),3
CsSnI3 (111),8.890068893769497,"Cs, I, Sn",Cubic,m-3m,CsSnI3,(111),3
CsTaS3 (0001),7.427572515669166,"Cs, S, Ta",Hexagonal,6mm,CsTaS3,(0001),3
CsTaTe3 (0001),8.259004497464865,"Cs, Ta, Te",Hexagonal,6mm,CsTaTe3,(0001),3
CsTbS2 (0001),4.097881019909397,"Cs, S, Tb",Hexagonal,6/mmm,CsTbS2,(0001),3
CsTe7Mo6 (0001),10.48756598725829,"Cs, Mo, Te",Trigonal,-3,CsTe7Mo6,(0001),3
CsTi8F33 (0001),8.934000036883871,"Cs, F, Ti",Trigonal,3m,CsTi8F33,(0001),3
CsTiBr3 (0001),7.626528255578191,"Br, Cs, Ti",Hexagonal,6/mmm,CsTiBr3,(0001),3
CsTlF3 (111),13.519805995861203,"Cs, F, Tl",Cubic,m-3m,CsTlF3,(111),3
CsTmS2 (0001),4.018346544122219,"Cs, S, Tm",Hexagonal,6/mmm,CsTmS2,(0001),3
CsU2O6 (111),11.108121934347096,"Cs, O, U",Cubic,m-3m,CsU2O6,(111),3
CsU6F25 (0001),8.220021622557137,"Cs, F, U",Hexagonal,6/mmm,CsU6F25,(0001),3
CsUF6 (0001),7.981561833850147,"Cs, F, U",Trigonal,-3,CsUF6,(0001),3
CsVBr3 (0001),7.627232880171298,"Br, Cs, V",Hexagonal,6/mmm,CsVBr3,(0001),3
CsVCl3 (0001),7.23789129981837,"Cl, Cs, V",Hexagonal,6/mmm,CsVCl3,(0001),3
CsVI3 (0001),8.231118714212224,"Cs, I, V",Hexagonal,6/mmm,CsVI3,(0001),3
CsVN2 (111),11.800016683197581,"Cs, N, V",Cubic,m-3m,CsVN2,(111),3
CsW3Br7 (0001),10.318217599061597,"Br, Cs, W",Trigonal,3m,CsW3Br7,(0001),3
CsW3Cl7 (0001),10.234576161979206,"Cl, Cs, W",Trigonal,3m,CsW3Cl7,(0001),3
CsWF7 (111),14.946088555770539,"Cs, F, W",Cubic,m-3,CsWF7,(111),3
CsXeF7 (111),12.04724596998684,"Cs, F, Xe",Cubic,23,CsXeF7,(111),3
CsYO2 (0001),3.5344121292134183,"Cs, O, Y",Hexagonal,6/mmm,CsYO2,(0001),3
CsYb3Se4 (0001),4.071711993372035,"Cs, Se, Yb",Hexagonal,6/mmm,CsYb3Se4,(0001),3
CsYbS2 (0001),4.007942591823086,"Cs, S, Yb",Trigonal,-3m,CsYbS2,(0001),3
CsYbSe2 (0001),4.169312639976402,"Cs, Se, Yb",Hexagonal,6/mmm,CsYbSe2,(0001),3
Cu (111),5.059250974183432,Cu,Cubic,m-3m,Cu,(111),1
Cu(IrS2)2 (111),13.952218605802857,"Cu, Ir, S",Cubic,m-3m,Cu(IrS2)2,(111),3
Cu(RhS2)2 (111),13.85937294622904,"Cu, Rh, S",Cubic,m-3m,Cu(RhS2)2,(111),3
Cu(RhSe2)2 (111),14.572123735694726,"Cu, Rh, Se",Cubic,m-3m,Cu(RhSe2)2,(111),3
Cu12Sb4S13 (111),14.56425922501795,"Cu, S, Sb",Cubic,-43m,Cu12Sb4S13,(111),3
Cu15Si4 (111),13.589601750214099,"Cu, Si",Cubic,-43m,Cu15Si4,(111),2
Cu2(SO4)3 (0001),8.008880978078908,"Cu, O, S",Trigonal,-3,Cu2(SO4)3,(0001),3
Cu2O (111),6.005739773664601,"Cu, O",Cubic,m-3m,Cu2O,(111),2
Cu2PdAu (111),8.553104155846043,"Au, Cu, Pd",Cubic,m-3m,Cu2PdAu,(111),3
Cu3AsF12 (111),10.732507082499414,"As, Cu, F",Cubic,m-3m,Cu3AsF12,(111),3
Cu3Au (111),5.282635748071743,"Au, Cu",Cubic,m-3m,Cu3Au,(111),2
Cu3B5Pt9 (0001),9.046205836747086,"B, Cu, Pt",Hexagonal,-6m2,Cu3B5Pt9,(0001),3
Cu3PF12 (111),10.598852530733847,"Cu, F, P",Cubic,m-3m,Cu3PF12,(111),3
Cu3Pt (111),5.208678502304356,"Cu, Pt",Cubic,m-3m,Cu3Pt,(111),2
Cu3SbF12 (111),10.951836034710738,"Cu, F, Sb",Cubic,m-3m,Cu3SbF12,(111),3
Cu4SnP10 (0001),7.256549465440315,"Cu, P, Sn",Trigonal,3m,Cu4SnP10,(0001),3
Cu6PbO8 (111),13.056045336886308,"Cu, O, Pb",Cubic,m-3m,Cu6PbO8,(111),3
CuBr (111),5.707385491143323,"Br, Cu",Cubic,-43m,CuBr,(111),2
CuGeRh2 (111),8.395678273708716,"Cu, Ge, Rh",Cubic,m-3m,CuGeRh2,(111),3
CuI (0001),4.128617935019291,"Cu, I",Trigonal,-3m,CuI,(0001),2
CuNi3N (111),5.2355988682799035,"Cu, N, Ni",Cubic,m-3m,CuNi3N,(111),3
CuPd (111),4.214946383343639,"Cu, Pd",Cubic,m-3m,CuPd,(111),2
CuPt (0001),2.724593941125847,"Cu, Pt",Trigonal,-3m,CuPt,(0001),2
CuPt7 (111),11.048969486160146,"Cu, Pt",Cubic,m-3m,CuPt7,(111),2
CuRhO2 (0001),3.085909045506548,"Cu, O, Rh",Trigonal,-3m,CuRhO2,(0001),3
CuSbRh2 (111),8.716498852301289,"Cu, Rh, Sb",Cubic,m-3m,CuSbRh2,(111),3
CuSiRh2 (111),8.264334150768539,"Cu, Rh, Si",Cubic,m-3m,CuSiRh2,(111),3
CuSnRh2 (111),8.713988040806779,"Cu, Rh, Sn",Cubic,m-3m,CuSnRh2,(111),3
Dy (0001),3.6406219815527576,Dy,Hexagonal,6/mmm,Dy,(0001),1
Dy(AlC)3 (0001),3.4160071051493826,"Al, C, Dy",Hexagonal,6/mmm,Dy(AlC)3,(0001),3
Dy(AlCl4)3 (0001),10.616272353792455,"Al, Cl, Dy",Trigonal,32,Dy(AlCl4)3,(0001),3
Dy(AlGe)2 (0001),4.229823369768464,"Al, Dy, Ge",Trigonal,-3m,Dy(AlGe)2,(0001),3
Dy(AlSi)2 (0001),4.169272492943854,"Al, Dy, Si",Trigonal,-3m,Dy(AlSi)2,(0001),3
Dy(ClO4)3 (0001),8.152098637112886,"Cl, Dy, O",Trigonal,3m,Dy(ClO4)3,(0001),3
Dy(Co2B)6 (0001),9.379076725916576,"B, Co, Dy",Trigonal,-3m,Dy(Co2B)6,(0001),3
Dy(CuS)3 (0001),6.648115271425955,"Cu, Dy, S",Trigonal,-3,Dy(CuS)3,(0001),3
Dy(InPt)4 (0001),4.564175674856871,"Dy, In, Pt",Hexagonal,6/mmm,Dy(InPt)4,(0001),3
Dy(MnGe)6 (0001),5.158757641128779,"Dy, Ge, Mn",Hexagonal,6/mmm,Dy(MnGe)6,(0001),3
Dy(Mo3S4)2 (0001),9.122578799665694,"Dy, Mo, S",Trigonal,-3,Dy(Mo3S4)2,(0001),3
Dy(ZnP)3 (0001),3.96784322311726,"Dy, P, Zn",Hexagonal,6/mmm,Dy(ZnP)3,(0001),3
Dy11(Mn2C3)6 (111),14.343530948721378,"C, Dy, Mn",Cubic,-43m,Dy11(Mn2C3)6,(111),3
Dy12(MnC3)5 (0001),10.447707179354332,"C, Dy, Mn",Hexagonal,-6m2,Dy12(MnC3)5,(0001),3
Dy12(OsC3)5 (0001),10.67909555348093,"C, Dy, Os",Hexagonal,-6m2,Dy12(OsC3)5,(0001),3
Dy12Ni6Pb (111),13.672204958602263,"Dy, Ni, Pb",Cubic,m-3,Dy12Ni6Pb,(111),3
Dy14Ag51 (0001),12.801202752596726,"Ag, Dy",Hexagonal,-6,Dy14Ag51,(0001),2
Dy14Au51 (0001),12.556296038446842,"Au, Dy",Hexagonal,-6,Dy14Au51,(0001),2
Dy2(B2Rh3)3 (0001),5.565034089405575,"B, Dy, Rh",Hexagonal,6/mmm,Dy2(B2Rh3)3,(0001),3
Dy2AgRu (111),9.845471214853688,"Ag, Dy, Ru",Cubic,m-3m,Dy2AgRu,(111),3
Dy2As7Rh12 (0001),9.887159677506737,"As, Dy, Rh",Trigonal,3,Dy2As7Rh12,(0001),3
Dy2C (0001),3.5917785937780167,"C, Dy",Trigonal,-3m,Dy2C,(0001),2
Dy2CdIn (111),10.548711847287692,"Cd, Dy, In",Cubic,m-3m,Dy2CdIn,(111),3
Dy2CdS4 (111),15.894201838550021,"Cd, Dy, S",Cubic,m-3m,Dy2CdS4,(111),3
Dy2Co12P7 (0001),9.028078090631805,"Co, Dy, P",Hexagonal,-6,Dy2Co12P7,(0001),3
Dy2Co17 (0001),8.304056237962744,"Co, Dy",Trigonal,-3m,Dy2Co17,(0001),2
Dy2Co2I (0001),3.976085425962688,"Co, Dy, I",Hexagonal,6/mmm,Dy2Co2I,(0001),3
Dy2CuRu (111),9.628730711046293,"Cu, Dy, Ru",Cubic,m-3m,Dy2CuRu,(111),3
Dy2Fe12P7 (0001),8.964967972187965,"Dy, Fe, P",Hexagonal,-6,Dy2Fe12P7,(0001),3
Dy2FeCo3 (0001),5.198252024543686,"Co, Dy, Fe",Trigonal,-3m,Dy2FeCo3,(0001),3
Dy2Ga3Cu (0001),4.331234225066772,"Cu, Dy, Ga",Trigonal,3m,Dy2Ga3Cu,(0001),3
Dy2In (0001),5.366890774875929,"Dy, In",Hexagonal,6/mmm,Dy2In,(0001),2
Dy2InAg (111),10.440163913592018,"Ag, Dy, In",Cubic,m-3m,Dy2InAg,(111),3
Dy2IrPd (111),9.72707744148396,"Dy, Ir, Pd",Cubic,m-3m,Dy2IrPd,(111),3
Dy2IrRh (111),9.63009879296226,"Dy, Ir, Rh",Cubic,m-3m,Dy2IrRh,(111),3
Dy2MgAl (111),10.361714320281457,"Al, Dy, Mg",Cubic,m-3m,Dy2MgAl,(111),3
Dy2MgIn (111),10.58133481260743,"Dy, In, Mg",Cubic,m-3m,Dy2MgIn,(111),3
Dy2Mn12P7 (0001),9.302710706642497,"Dy, Mn, P",Hexagonal,-6,Dy2Mn12P7,(0001),3
Dy2Mn2O7 (111),13.997272128251367,"Dy, Mn, O",Cubic,m-3m,Dy2Mn2O7,(111),3
Dy2Ni12As7 (0001),9.362145766226085,"As, Dy, Ni",Hexagonal,-6,Dy2Ni12As7,(0001),3
Dy2Ni12P7 (0001),8.964672030077477,"Dy, Ni, P",Hexagonal,-6,Dy2Ni12P7,(0001),3
Dy2Ni7 (0001),8.397641119272508,"Dy, Ni",Trigonal,-3m,Dy2Ni7,(0001),2
Dy2O3 (111),14.982691229336039,"Dy, O",Cubic,m-3,Dy2O3,(111),2
Dy2P7Rh12 (0001),9.519956089980674,"Dy, P, Rh",Trigonal,-3,Dy2P7Rh12,(0001),3
Dy2Pb2O7 (111),15.073822120775302,"Dy, O, Pb",Cubic,m-3m,Dy2Pb2O7,(111),3
Dy2PdRu (111),9.693481327527682,"Dy, Pd, Ru",Cubic,m-3m,Dy2PdRu,(111),3
Dy2Pt2O7 (111),14.409253497615644,"Dy, O, Pt",Cubic,m-3m,Dy2Pt2O7,(111),3
Dy2RuRh (111),9.578934497890318,"Dy, Rh, Ru",Cubic,m-3m,Dy2RuRh,(111),3
Dy2SO2 (0001),3.784864836516805,"Dy, O, S",Trigonal,-3m,Dy2SO2,(0001),3
Dy2SeO2 (0001),3.8237401841676237,"Dy, O, Se",Trigonal,-3m,Dy2SeO2,(0001),3
Dy2Si3Pd (0001),8.216049558862629,"Dy, Pd, Si",Hexagonal,6/mmm,Dy2Si3Pd,(0001),3
