a,b,dimensions,mcia,angle,substrate,R,G,B,color_column
9.73686037693876,8.879999999999999,(3/2 b × 3a),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
8.879999999999999,4.86843018846938,(3a × 3/4 b),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.86843018846938,8.879999999999999,(3/4 b × 3a),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
8.879999999999999,3.894744150775504,(3a × 3/5 b),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.894744150775504,8.879999999999999,(3/5 b × 3a),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.4399999999999995,19.47372075387752,(3/2 a × 3b),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
19.47372075387752,4.4399999999999995,(3b × 3/2 a),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.4399999999999995,9.73686037693876,(3/2 a × 3/2 b),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
9.73686037693876,4.4399999999999995,(3/2 b × 3/2 a),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.4399999999999995,4.86843018846938,(3/2 a × 3/4 b),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.86843018846938,4.4399999999999995,(3/4 b × 3/2 a),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.4399999999999995,3.894744150775504,(3/2 a × 3/5 b),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.894744150775504,4.4399999999999995,(3/5 b × 3/2 a),172.92664029443236,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
11.84,6.491240251292506,(4a × b),76.85628457530328,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
6.491240251292506,11.84,(b × 4a),76.85628457530328,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
11.84,3.245620125646253,(4a × b/2),76.85628457530328,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.245620125646253,11.84,(b/2 × 4a),76.85628457530328,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.9466666666666668,6.491240251292506,(4/3 a × b),76.85628457530328,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
6.491240251292506,3.9466666666666668,(b × 4/3 a),76.85628457530328,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.9466666666666668,3.245620125646253,(4/3 a × b/2),76.85628457530328,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.245620125646253,3.9466666666666668,(b/2 × 4/3 a),76.85628457530328,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
11.84,12.982480502585013,(4a × 2b),153.71256915060656,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
12.982480502585013,11.84,(2b × 4a),153.71256915060656,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
11.84,4.327493500861671,(4a × 2/3 b),153.71256915060656,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.327493500861671,11.84,(2/3 b × 4a),153.71256915060656,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.9466666666666668,12.982480502585013,(4/3 a × 2b),153.71256915060656,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
12.982480502585013,3.9466666666666668,(2b × 4/3 a),153.71256915060656,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.9466666666666668,4.327493500861671,(4/3 a × 2/3 b),153.71256915060656,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.327493500861671,3.9466666666666668,(2/3 b × 4/3 a),153.71256915060656,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
14.8,6.491240251292506,(5a × b),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
6.491240251292506,14.8,(b × 5a),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
14.8,3.245620125646253,(5a × b/2),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.245620125646253,14.8,(b/2 × 5a),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
7.4,6.491240251292506,(5/2 a × b),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
6.491240251292506,7.4,(b × 5/2 a),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
7.4,3.245620125646253,(5/2 a × b/2),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.245620125646253,7.4,(b/2 × 5/2 a),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.933333333333334,6.491240251292506,(5/3 a × b),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
6.491240251292506,4.933333333333334,(b × 5/3 a),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.933333333333334,3.245620125646253,(5/3 a × b/2),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.245620125646253,4.933333333333334,(b/2 × 5/3 a),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.7,6.491240251292506,(5/4 a × b),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
6.491240251292506,3.7,(b × 5/4 a),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.7,3.245620125646253,(5/4 a × b/2),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.245620125646253,3.7,(b/2 × 5/4 a),96.0703557191291,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
14.8,12.982480502585013,(5a × 2b),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
12.982480502585013,14.8,(2b × 5a),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
14.8,4.327493500861671,(5a × 2/3 b),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.327493500861671,14.8,(2/3 b × 5a),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
7.4,12.982480502585013,(5/2 a × 2b),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
12.982480502585013,7.4,(2b × 5/2 a),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
7.4,4.327493500861671,(5/2 a × 2/3 b),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.327493500861671,7.4,(2/3 b × 5/2 a),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.933333333333334,12.982480502585013,(5/3 a × 2b),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
12.982480502585013,4.933333333333334,(2b × 5/3 a),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.933333333333334,4.327493500861671,(5/3 a × 2/3 b),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.327493500861671,4.933333333333334,(2/3 b × 5/3 a),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.7,12.982480502585013,(5/4 a × 2b),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
12.982480502585013,3.7,(2b × 5/4 a),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
3.7,4.327493500861671,(5/4 a × 2/3 b),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
4.327493500861671,3.7,(2/3 b × 5/4 a),192.1407114382582,0º,TiO2 (110),0.4933809400721165,0.0,1.0,"rgb(125.81, 0.00, 255.00)"
12.0,12.0,(a × b),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
12.0,6.0,(a × b/2),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
12.0,4.0,(a × b/3),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
12.0,3.0,(a × b/4),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
6.0,12.0,(a/2 × b),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
6.0,6.0,(a/2 × b/2),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
6.0,4.0,(a/2 × b/3),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
6.0,3.0,(a/2 × b/4),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
4.0,12.0,(a/3 × b),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
4.0,6.0,(a/3 × b/2),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
4.0,4.0,(a/3 × b/3),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
4.0,3.0,(a/3 × b/4),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
3.0,12.0,(a/4 × b),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
3.0,6.0,(a/4 × b/2),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
3.0,4.0,(a/4 × b/3),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
3.0,3.0,(a/4 × b/4),144.0,0.0º,YAG (100),0.5628663036751272,0.0,1.0,"rgb(143.53, 0.00, 255.00)"
5.31,7.35,(a × b),39.028499999999994,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,5.31,(b × a),39.028499999999994,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,3.675,(a × b/2),39.028499999999994,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,5.31,(b/2 × a),39.028499999999994,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,14.7,(a × 2b),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
14.7,5.31,(2b × a),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,4.8999999999999995,(a × 2/3 b),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
4.8999999999999995,5.31,(2/3 b × a),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,22.049999999999997,(a × 3b),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
22.049999999999997,5.31,(3b × a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,11.024999999999999,(a × 3/2 b),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
11.024999999999999,5.31,(3/2 b × a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,5.512499999999999,(a × 3/4 b),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.512499999999999,5.31,(3/4 b × a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,4.409999999999999,(a × 3/5 b),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
4.409999999999999,5.31,(3/5 b × a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,29.4,(a × 4b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
29.4,5.31,(4b × a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,9.799999999999999,(a × 4/3 b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
9.799999999999999,5.31,(4/3 b × a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,5.88,(a × 4/5 b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.88,5.31,(4/5 b × a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,36.75,(a × 5b),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
36.75,5.31,(5b × a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,18.375,(a × 5/2 b),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
18.375,5.31,(5/2 b × a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,12.25,(a × 5/3 b),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
12.25,5.31,(5/3 b × a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
5.31,9.1875,(a × 5/4 b),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
9.1875,5.31,(5/4 b × a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
10.62,7.35,(2a × b),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,10.62,(b × 2a),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
10.62,3.675,(2a × b/2),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,10.62,(b/2 × 2a),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.5399999999999996,7.35,(2/3 a × b),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,3.5399999999999996,(b × 2/3 a),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.5399999999999996,3.675,(2/3 a × b/2),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,3.5399999999999996,(b/2 × 2/3 a),78.05699999999999,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
10.62,14.7,(2a × 2b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
14.7,10.62,(2b × 2a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
10.62,4.8999999999999995,(2a × 2/3 b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
4.8999999999999995,10.62,(2/3 b × 2a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.5399999999999996,14.7,(2/3 a × 2b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
14.7,3.5399999999999996,(2b × 2/3 a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.5399999999999996,4.8999999999999995,(2/3 a × 2/3 b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
4.8999999999999995,3.5399999999999996,(2/3 b × 2/3 a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
15.93,7.35,(3a × b),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,15.93,(b × 3a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
15.93,3.675,(3a × b/2),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,15.93,(b/2 × 3a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.965,7.35,(3/2 a × b),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,7.965,(b × 3/2 a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.965,3.675,(3/2 a × b/2),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,7.965,(b/2 × 3/2 a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.9825,7.35,(3/4 a × b),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,3.9825,(b × 3/4 a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.9825,3.675,(3/4 a × b/2),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,3.9825,(b/2 × 3/4 a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.186,7.35,(3/5 a × b),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,3.186,(b × 3/5 a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.186,3.675,(3/5 a × b/2),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,3.186,(b/2 × 3/5 a),117.0855,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
21.24,7.35,(4a × b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,21.24,(b × 4a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
21.24,3.675,(4a × b/2),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,21.24,(b/2 × 4a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.079999999999999,7.35,(4/3 a × b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,7.079999999999999,(b × 4/3 a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.079999999999999,3.675,(4/3 a × b/2),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,7.079999999999999,(b/2 × 4/3 a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
4.247999999999999,7.35,(4/5 a × b),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,4.247999999999999,(b × 4/5 a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
4.247999999999999,3.675,(4/5 a × b/2),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,4.247999999999999,(b/2 × 4/5 a),156.11399999999998,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
26.549999999999997,7.35,(5a × b),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,26.549999999999997,(b × 5a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
26.549999999999997,3.675,(5a × b/2),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,26.549999999999997,(b/2 × 5a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
13.274999999999999,7.35,(5/2 a × b),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,13.274999999999999,(b × 5/2 a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
13.274999999999999,3.675,(5/2 a × b/2),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,13.274999999999999,(b/2 × 5/2 a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
8.85,7.35,(5/3 a × b),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,8.85,(b × 5/3 a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
8.85,3.675,(5/3 a × b/2),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,8.85,(b/2 × 5/3 a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
6.637499999999999,7.35,(5/4 a × b),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,6.637499999999999,(b × 5/4 a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
6.637499999999999,3.675,(5/4 a × b/2),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
3.675,6.637499999999999,(b/2 × 5/4 a),195.14249999999996,0º,YAlO3 (100),0.7481606066164892,0.0,1.0,"rgb(190.78, 0.00, 255.00)"
7.35,7.418119707850501,(a × b),54.523179852701176,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
7.418119707850501,7.35,(b × a),54.523179852701176,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
7.35,3.7090598539252504,(a × b/2),54.523179852701176,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
3.7090598539252504,7.35,(b/2 × a),54.523179852701176,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
3.675,7.418119707850501,(a/2 × b),54.523179852701176,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
7.418119707850501,3.675,(b × a/2),54.523179852701176,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
3.675,3.7090598539252504,(a/2 × b/2),54.523179852701176,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
3.7090598539252504,3.675,(b/2 × a/2),54.523179852701176,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
7.35,14.836239415701002,(a × 2b),109.04635970540235,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
14.836239415701002,7.35,(2b × a),109.04635970540235,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
7.35,4.945413138567001,(a × 2/3 b),109.04635970540235,0º,YAlO3 (110),0.8176459702194999,0.0,1.0,"rgb(208.50, 0.00, 255.00)"
