name,a,elements,crystal_system,point_group,formula,plane,num_elements
Tm2Sn2O7 (111),14.580086507868069,"O, Sn, Tm",Cubic,m-3m,Tm2Sn2O7,(111),3
Tm2TeO2 (0001),14.14806523,"O, Te, Tm",Hexagonal,6/mmm,Tm2TeO2,(0001),3
Tm2TlAg (111),10.308872851944699,"Ag, Tl, Tm",Cubic,m-3m,Tm2TlAg,(111),3
Tm2TlCd (111),10.453784402401132,"Cd, Tl, Tm",Cubic,m-3m,Tm2TlCd,(111),3
Tm2TlHg (111),10.423379235074178,"Hg, Tl, Tm",Cubic,m-3m,Tm2TlHg,(111),3
Tm2ZnOs (111),9.617287432300722,"Os, Tm, Zn",Cubic,m-3m,Tm2ZnOs,(111),3
Tm2ZnRu (111),9.626820773204994,"Ru, Tm, Zn",Cubic,m-3m,Tm2ZnRu,(111),3
Tm3(Al3Os)4 (0001),9.473480800000031,"Al, Os, Tm",Hexagonal,6/mmm,Tm3(Al3Os)4,(0001),3
Tm3(Al3Ru)4 (0001),9.442174300000005,"Al, Ru, Tm",Hexagonal,6/mmm,Tm3(Al3Ru)4,(0001),3
Tm3(AlNi3)2 (111),12.529946304761243,"Al, Ni, Tm",Cubic,m-3m,Tm3(AlNi3)2,(111),3
Tm3(GaNi3)2 (111),12.464482358958996,"Ga, Ni, Tm",Cubic,m-3m,Tm3(GaNi3)2,(111),3
Tm3(In2Co)2 (0001),3.5623451900000003,"Co, In, Tm",Hexagonal,-6,Tm3(In2Co)2,(0001),3
Tm3(SiNi3)2 (111),12.297172409248883,"Ni, Si, Tm",Cubic,m-3m,Tm3(SiNi3)2,(111),3
Tm3AlN (111),6.586484338595684,"Al, N, Tm",Cubic,m-3m,Tm3AlN,(111),3
Tm3Ga5Ni (0001),4.15905812,"Ga, Ni, Tm",Hexagonal,-6m2,Tm3Ga5Ni,(0001),3
Tm3InN (111),6.648676331615756,"In, N, Tm",Cubic,m-3m,Tm3InN,(111),3
Tm3Ni7B2 (0001),14.234629,"B, Ni, Tm",Hexagonal,6/mmm,Tm3Ni7B2,(0001),3
Tm3PbC (111),6.79507335785597,"C, Pb, Tm",Cubic,m-3m,Tm3PbC,(111),3
Tm3Sb4Au3 (111),13.872899540772535,"Au, Sb, Tm",Cubic,-43m,Tm3Sb4Au3,(111),3
Tm3Sb5O12 (111),15.061888317931357,"O, Sb, Tm",Cubic,-43m,Tm3Sb5O12,(111),3
Tm4Ga12Pd (111),12.004815857876114,"Ga, Pd, Tm",Cubic,m-3m,Tm4Ga12Pd,(111),3
Tm4Ge6Ir7 (111),11.732938759374237,"Ge, Ir, Tm",Cubic,m-3m,Tm4Ge6Ir7,(111),3
Tm5Co19P12 (0001),3.6429304800000004,"Co, P, Tm",Hexagonal,-6m2,Tm5Co19P12,(0001),3
Tm5Ge3 (0001),6.27987716,"Ge, Tm",Hexagonal,6/mmm,Tm5Ge3,(0001),2
Tm5Ge3C (0001),6.304218,"C, Ge, Tm",Hexagonal,6/mmm,Tm5Ge3C,(0001),3
Tm5In4 (0001),6.55069558,"In, Tm",Hexagonal,6/mmm,Tm5In4,(0001),2
Tm5Mg24 (111),15.775155073395306,"Mg, Tm",Cubic,-43m,Tm5Mg24,(111),2
Tm5P12Ir19 (0001),3.941381410000001,"Ir, P, Tm",Hexagonal,-6m2,Tm5P12Ir19,(0001),3
Tm5Pb3 (0001),6.5177377100000005,"Pb, Tm",Hexagonal,6/mmm,Tm5Pb3,(0001),2
Tm5Rh3 (0001),6.168103,"Rh, Tm",Hexagonal,6/mmm,Tm5Rh3,(0001),2
Tm5Si3 (0001),6.2259543,"Si, Tm",Hexagonal,6/mmm,Tm5Si3,(0001),2
Tm5Sn3 (0001),6.462678,"Sn, Tm",Hexagonal,6/mmm,Tm5Sn3,(0001),2
Tm5Tl3 (0001),6.521833700000874,"Tl, Tm",Hexagonal,6/mmm,Tm5Tl3,(0001),2
Tm6Co30P19 (0001),3.558076,"Co, P, Tm",Hexagonal,-6,Tm6Co30P19,(0001),3
Tm6FeBi2 (0001),4.15361122,"Bi, Fe, Tm",Hexagonal,-6m2,Tm6FeBi2,(0001),3
Tm6FeSb2 (0001),4.11968867,"Fe, Sb, Tm",Hexagonal,-6m2,Tm6FeSb2,(0001),3
Tm8Ga3Co (0001),6.812967150000197,"Co, Ga, Tm",Hexagonal,6mm,Tm8Ga3Co,(0001),3
Tm8In3Co (0001),6.91152356001468,"Co, In, Tm",Hexagonal,6mm,Tm8In3Co,(0001),3
TmAg (111),5.036336992871354,"Ag, Tm",Cubic,m-3m,TmAg,(111),2
TmAgGe (0001),4.15545231,"Ag, Ge, Tm",Hexagonal,-6m2,TmAgGe,(0001),3
TmAgPb (0001),4.48741094,"Ag, Pb, Tm",Hexagonal,-6m2,TmAgPb,(0001),3
TmAgSn (0001),7.3348966,"Ag, Sn, Tm",Hexagonal,6mm,TmAgSn,(0001),3
TmAl2 (111),10.962116196807997,"Al, Tm",Cubic,m-3m,TmAl2,(111),2
TmAl3 (0001),4.59077319,"Al, Tm",Hexagonal,6/mmm,TmAl3,(0001),2
TmAl3Ni2 (0001),4.02623636,"Al, Ni, Tm",Hexagonal,6/mmm,TmAl3Ni2,(0001),3
TmAlAg2 (111),9.50345435624829,"Ag, Al, Tm",Cubic,m-3m,TmAlAg2,(111),3
TmAlCu (0001),3.96640848,"Al, Cu, Tm",Hexagonal,-6m2,TmAlCu,(0001),3
TmAlGa (0001),3.47234928,"Al, Ga, Tm",Hexagonal,-6m2,TmAlGa,(0001),3
TmAlNi (0001),3.84963543,"Al, Ni, Tm",Hexagonal,-6m2,TmAlNi,(0001),3
TmAs (111),8.097809306046804,"As, Tm",Cubic,m-3m,TmAs,(111),2
TmB12 (111),10.548889302805499,"B, Tm",Cubic,m-3m,TmB12,(111),2
TmB2 (0001),3.75820029,"B, Tm",Hexagonal,6/mmm,TmB2,(0001),2
TmB2Ir3 (0001),3.14077473,"B, Ir, Tm",Hexagonal,6/mmm,TmB2Ir3,(0001),3
TmB2Ru3 (0001),3.01461616,"B, Ru, Tm",Hexagonal,6/mmm,TmB2Ru3,(0001),3
TmBPt2 (0001),7.93096569,"B, Pt, Tm",Hexagonal,622,TmBPt2,(0001),3
TmBRh3 (111),5.870398913491528,"B, Rh, Tm",Cubic,m-3m,TmBRh3,(111),3
TmBe13 (111),14.35685686843387,"Be, Tm",Cubic,m-3m,TmBe13,(111),2
TmBi (111),8.824811354371787,"Bi, Tm",Cubic,m-3m,TmBi,(111),2
TmBiPd (111),9.371463768004478,"Bi, Pd, Tm",Cubic,-43m,TmBiPd,(111),3
TmBiPt (111),9.39041793497981,"Bi, Pt, Tm",Cubic,-43m,TmBiPt,(111),3
TmBr3 (0001),3.6714335801417626,"Br, Tm",Hexagonal,6/mmm,TmBr3,(0001),2
TmCd (111),5.194240046512902,"Cd, Tm",Cubic,m-3m,TmCd,(111),2
TmCd2 (0001),3.4204327,"Cd, Tm",Hexagonal,6/mmm,TmCd2,(0001),2
TmCdAg2 (111),6.876545600000001,"Ag, Cd, Tm",Cubic,m-3m,TmCdAg2,(111),3
TmCdAu (0001),3.907545340000003,"Au, Cd, Tm",Hexagonal,-6m2,TmCdAu,(0001),3
TmCdCu4 (111),10.034112709390296,"Cd, Cu, Tm",Cubic,-43m,TmCdCu4,(111),3
TmCdHg2 (111),10.016214281123544,"Cd, Hg, Tm",Cubic,m-3m,TmCdHg2,(111),3
TmCdNi4 (111),9.783762114494236,"Cd, Ni, Tm",Cubic,-43m,TmCdNi4,(111),3
TmCdPd2 (111),9.435770745691352,"Cd, Pd, Tm",Cubic,m-3m,TmCdPd2,(111),3
TmCdRh2 (111),9.239959301530597,"Cd, Rh, Tm",Cubic,m-3m,TmCdRh2,(111),3
TmCo2 (111),10.011078506171586,"Co, Tm",Cubic,m-3m,TmCo2,(111),2
TmCo3B2 (0001),2.96793332,"B, Co, Tm",Hexagonal,6/mmm,TmCo3B2,(0001),3
TmCo5Si3 (0001),3.664074,"Co, Si, Tm",Hexagonal,6/m,TmCo5Si3,(0001),3
TmCu (111),4.786387176659124,"Cu, Tm",Cubic,m-3m,TmCu,(111),2
TmCu4Ag (111),9.938706326941182,"Ag, Cu, Tm",Cubic,-43m,TmCu4Ag,(111),3
TmCu5 (111),9.777176736758477,"Cu, Tm",Cubic,-43m,TmCu5,(111),2
TmCuGe (0001),7.27562704,"Cu, Ge, Tm",Hexagonal,6/mmm,TmCuGe,(0001),3
TmCuPb (0001),7.27683141,"Cu, Pb, Tm",Hexagonal,6mm,TmCuPb,(0001),3
TmCuSi (0001),7.3335853,"Cu, Si, Tm",Hexagonal,6/mmm,TmCuSi,(0001),3
TmCuSn (0001),7.2786246,"Cu, Sn, Tm",Hexagonal,6/mmm,TmCuSn,(0001),3
TmFe2 (111),10.234822835589865,"Fe, Tm",Cubic,m-3m,TmFe2,(111),2
TmFe4B (0001),7.023875,"B, Fe, Tm",Hexagonal,6/mmm,TmFe4B,(0001),3
TmGa2Ni3 (0001),3.885814,"Ga, Ni, Tm",Hexagonal,6/mmm,TmGa2Ni3,(0001),3
TmGa3 (0001),4.47817121,"Ga, Tm",Hexagonal,6/mmm,TmGa3,(0001),2
TmGa3Os (111),8.967124808731267,"Ga, Os, Tm",Cubic,m-3m,TmGa3Os,(111),3
TmGa3Ru (111),8.957234845594062,"Ga, Ru, Tm",Cubic,m-3m,TmGa3Ru,(111),3
TmGaRh2 (111),8.973522286623373,"Ga, Rh, Tm",Cubic,m-3m,TmGaRh2,(111),3
TmGeAu (0001),7.19890966,"Au, Ge, Tm",Hexagonal,6mm,TmGeAu,(0001),3
TmH2 (111),7.153797550192965,"H, Tm",Cubic,m-3m,TmH2,(111),2
TmHfRu2 (111),9.252323714137882,"Hf, Ru, Tm",Cubic,m-3m,TmHfRu2,(111),3
TmHg (111),5.1539351438330305,"Hg, Tm",Cubic,m-3m,TmHg,(111),2
TmHg3 (0001),4.92321867,"Hg, Tm",Hexagonal,6/mmm,TmHg3,(0001),2
TmI3 (0001),3.93970207,"I, Tm",Hexagonal,6/mmm,TmI3,(0001),2
TmIn (111),5.227882263831313,"In, Tm",Cubic,m-3m,TmIn,(111),2
TmIn3 (111),6.484634572879747,"In, Tm",Cubic,m-3m,TmIn3,(111),2
TmInAg2 (111),9.73267116591429,"Ag, In, Tm",Cubic,m-3m,TmInAg2,(111),3
TmInAu (0001),3.97173729,"Au, In, Tm",Hexagonal,-6m2,TmInAu,(0001),3
TmInCu4 (111),10.075131606071404,"Cu, In, Tm",Cubic,-43m,TmInCu4,(111),3
TmInNi (0001),3.6615,"In, Ni, Tm",Hexagonal,-6m2,TmInNi,(0001),3
TmInNi4 (111),9.809838586386983,"In, Ni, Tm",Cubic,-43m,TmInNi4,(111),3
TmInPd (0001),3.73616334,"In, Pd, Tm",Hexagonal,-6m2,TmInPd,(0001),3
TmInPd2 (111),9.463834875415943,"In, Pd, Tm",Cubic,m-3m,TmInPd2,(111),3
TmInPt (0001),3.791751859999999,"In, Pt, Tm",Hexagonal,-6m2,TmInPt,(0001),3
TmInRh (0001),3.88227612,"In, Rh, Tm",Hexagonal,-6m2,TmInRh,(0001),3
TmInRh2 (111),9.251444723840326,"In, Rh, Tm",Cubic,m-3m,TmInRh2,(111),3
TmIr (111),4.746918102478887,"Ir, Tm",Cubic,m-3m,TmIr,(111),2
TmIr2 (111),10.595015829841039,"Ir, Tm",Cubic,m-3m,TmIr2,(111),2
TmLuAg2 (111),10.022702042409477,"Ag, Lu, Tm",Cubic,m-3m,TmLuAg2,(111),3
TmLuCo2 (111),9.2805358004678,"Co, Lu, Tm",Cubic,m-3m,TmLuCo2,(111),3
TmLuCu2 (111),9.534406541381166,"Cu, Lu, Tm",Cubic,m-3m,TmLuCu2,(111),3
TmLuRu2 (111),9.385948529009122,"Lu, Ru, Tm",Cubic,m-3m,TmLuRu2,(111),3
TmLuTl2 (111),10.502967808536258,"Lu, Tl, Tm",Cubic,m-3m,TmLuTl2,(111),3
TmMg (111),5.29901642820122,"Mg, Tm",Cubic,m-3m,TmMg,(111),2
TmMg2 (111),11.918929786707265,"Mg, Tm",Cubic,m-3m,TmMg2,(111),2
TmMgAg (0001),4.04538996,"Ag, Mg, Tm",Hexagonal,-6m2,TmMgAg,(0001),3
TmMgAg2 (111),9.729439404407291,"Ag, Mg, Tm",Cubic,m-3m,TmMgAg2,(111),3
TmMgAu (0001),4.03477873,"Au, Mg, Tm",Hexagonal,-6m2,TmMgAu,(0001),3
TmMgAu2 (111),9.642206044975364,"Au, Mg, Tm",Cubic,m-3m,TmMgAu2,(111),3
TmMgCd2 (111),10.028266887924602,"Cd, Mg, Tm",Cubic,m-3m,TmMgCd2,(111),3
TmMgGa (0001),4.37323114,"Ga, Mg, Tm",Hexagonal,-6m2,TmMgGa,(0001),3
TmMgHg2 (111),9.973106242592632,"Hg, Mg, Tm",Cubic,m-3m,TmMgHg2,(111),3
TmMgIn (0001),4.6251985300000005,"In, Mg, Tm",Hexagonal,-6m2,TmMgIn,(0001),3
TmMgPd (0001),4.06835797,"Mg, Pd, Tm",Hexagonal,-6m2,TmMgPd,(0001),3
TmMgPd2 (111),9.385747636111429,"Mg, Pd, Tm",Cubic,m-3m,TmMgPd2,(111),3
TmMgPt2 (111),9.355549877345535,"Mg, Pt, Tm",Cubic,m-3m,TmMgPt2,(111),3
TmMgRh2 (111),9.131968822536937,"Mg, Rh, Tm",Cubic,m-3m,TmMgRh2,(111),3
TmMgTl (0001),4.58622878,"Mg, Tl, Tm",Hexagonal,-6m2,TmMgTl,(0001),3
TmMgZn2 (111),9.482023929609511,"Mg, Tm, Zn",Cubic,m-3m,TmMgZn2,(111),3
TmMnO3 (0001),11.35090639000002,"Mn, O, Tm",Hexagonal,6mm,TmMnO3,(0001),3
TmN (111),6.767909199602452,"N, Tm",Cubic,m-3m,TmN,(111),2
TmNbRu2 (111),9.166535772406695,"Nb, Ru, Tm",Cubic,m-3m,TmNbRu2,(111),3
TmNi2 (111),9.938513584804364,"Ni, Tm",Cubic,m-3m,TmNi2,(111),2
TmNi3Ge2 (0001),3.793424,"Ge, Ni, Tm",Hexagonal,-6,TmNi3Ge2,(0001),3
TmNi4Au (111),9.701104965830224,"Au, Ni, Tm",Cubic,-43m,TmNi4Au,(111),3
TmNi4B (0001),6.86405675,"B, Ni, Tm",Hexagonal,6/mmm,TmNi4B,(0001),3
TmNi5 (0001),3.9075034200000003,"Ni, Tm",Hexagonal,6/mmm,TmNi5,(0001),2
TmNiAs (0001),15.01615762,"As, Ni, Tm",Hexagonal,6/mmm,TmNiAs,(0001),3
TmNiBi (111),9.019644850975421,"Bi, Ni, Tm",Cubic,-43m,TmNiBi,(111),3
TmNiP (0001),15.10479553,"Ni, P, Tm",Hexagonal,6/mmm,TmNiP,(0001),3
TmNiSb (111),8.83826727457536,"Ni, Sb, Tm",Cubic,-43m,TmNiSb,(111),3
TmOs2 (0001),8.81149849,"Os, Tm",Hexagonal,6/mmm,TmOs2,(0001),2
TmP (111),7.885188756055955,"P, Tm",Cubic,m-3m,TmP,(111),2
TmPPt (0001),3.80939932,"P, Pt, Tm",Hexagonal,-6m2,TmPPt,(0001),3
TmPaOs2 (111),9.640226516974195,"Os, Pa, Tm",Cubic,m-3m,TmPaOs2,(111),3
TmPaRu2 (111),9.58458498817878,"Pa, Ru, Tm",Cubic,m-3m,TmPaRu2,(111),3
TmPaTc2 (111),9.591010524067965,"Pa, Tc, Tm",Cubic,m-3m,TmPaTc2,(111),3
TmPb3 (111),6.833856128336522,"Pb, Tm",Cubic,m-3m,TmPb3,(111),2
TmPd (111),4.864150198402078,"Pd, Tm",Cubic,m-3m,TmPd,(111),2
TmPd3 (111),5.740311573859957,"Pd, Tm",Cubic,m-3m,TmPd3,(111),2
TmPt3 (111),5.747007875077795,"Pt, Tm",Cubic,m-3m,TmPt3,(111),2
TmRe2 (0001),8.761247000000001,"Re, Tm",Hexagonal,6/mmm,TmRe2,(0001),2
TmRh (111),4.741608084105567,"Rh, Tm",Cubic,m-3m,TmRh,(111),2
TmRh2 (111),10.522273794335376,"Rh, Tm",Cubic,m-3m,TmRh2,(111),2
TmRh2Pb (111),9.394400784635522,"Pb, Rh, Tm",Cubic,m-3m,TmRh2Pb,(111),3
TmRh3C (111),5.835089550515113,"C, Rh, Tm",Cubic,m-3m,TmRh3C,(111),3
TmRu2 (0001),8.871498,"Ru, Tm",Hexagonal,6/mmm,TmRu2,(0001),2
TmRu3C (111),5.818430920852089,"C, Ru, Tm",Cubic,m-3m,TmRu3C,(111),3
TmS (111),7.64630578583175,"S, Tm",Cubic,m-3m,TmS,(111),2
TmSb (111),8.654114360742765,"Sb, Tm",Cubic,m-3m,TmSb,(111),2
TmSbPt (111),9.214501282695748,"Pt, Sb, Tm",Cubic,-43m,TmSbPt,(111),3
TmScRu2 (111),9.233549067432158,"Ru, Sc, Tm",Cubic,m-3m,TmScRu2,(111),3
TmSe (111),7.988241989423713,"Se, Tm",Cubic,m-3m,TmSe,(111),2
TmSi3Rh5 (0001),3.86986,"Rh, Si, Tm",Hexagonal,6/m,TmSi3Rh5,(0001),3
TmSiAg (0001),4.14515416,"Ag, Si, Tm",Hexagonal,-6m2,TmSiAg,(0001),3
TmSnAu (111),9.36614230929568,"Au, Sn, Tm",Cubic,-43m,TmSnAu,(111),3
TmSnIr (0001),3.78116764,"Ir, Sn, Tm",Hexagonal,-6m2,TmSnIr,(0001),3
TmSnPd (0001),3.8716695100000003,"Pd, Sn, Tm",Hexagonal,-6m2,TmSnPd,(0001),3
TmSnPd2 (111),9.46587375553993,"Pd, Sn, Tm",Cubic,m-3m,TmSnPd2,(111),3
TmSnPt (0001),3.96164208,"Pt, Sn, Tm",Hexagonal,-6m2,TmSnPt,(0001),3
TmSnRh (0001),3.71093128,"Rh, Sn, Tm",Hexagonal,-6m2,TmSnRh,(0001),3
TmSnRh2 (111),9.266627674303498,"Rh, Sn, Tm",Cubic,m-3m,TmSnRh2,(111),3
TmSnRu2 (111),9.218971580305386,"Ru, Sn, Tm",Cubic,m-3m,TmSnRu2,(111),3
TmTaOs2 (111),9.17990103623721,"Os, Ta, Tm",Cubic,m-3m,TmTaOs2,(111),3
TmTaRu2 (111),9.139735457147319,"Ru, Ta, Tm",Cubic,m-3m,TmTaRu2,(111),3
TmTc2 (0001),8.7714165,"Tc, Tm",Hexagonal,6/mmm,TmTc2,(0001),2
TmTe (0001),7.241471707905508,"Te, Tm",Hexagonal,6/mmm,TmTe,(0001),2
TmThRu2 (111),9.743090072533825,"Ru, Th, Tm",Cubic,m-3m,TmThRu2,(111),3
TmTl (111),5.255475889743453,"Tl, Tm",Cubic,m-3m,TmTl,(111),2
TmTl3 (111),6.639969400549887,"Tl, Tm",Cubic,m-3m,TmTl3,(111),2
TmTlRh2 (111),9.320524776013617,"Rh, Tl, Tm",Cubic,m-3m,TmTlRh2,(111),3
TmZn (111),4.940885977839732,"Tm, Zn",Cubic,m-3m,TmZn,(111),2
TmZnGa (0001),7.07281591,"Ga, Tm, Zn",Hexagonal,6/mmm,TmZnGa,(0001),3
TmZnGe (0001),15.45863407,"Ge, Tm, Zn",Hexagonal,6/mmm,TmZnGe,(0001),3
TmZnRh2 (111),8.971584983750095,"Rh, Tm, Zn",Cubic,m-3m,TmZnRh2,(111),3
TmZnSn (0001),15.82754761,"Sn, Tm, Zn",Hexagonal,6/mmm,TmZnSn,(0001),3
TmZrRu2 (111),9.311695737030314,"Ru, Tm, Zr",Cubic,m-3m,TmZrRu2,(111),3
U(FeP3)4 (111),10.937532908294076,"Fe, P, U",Cubic,m-3,U(FeP3)4,(111),3
U2(Co7B2)3 (111),14.928755044625536,"B, Co, U",Cubic,m-3m,U2(Co7B2)3,(111),3
U2(Ni7B2)3 (111),14.90909724504257,"B, Ni, U",Cubic,m-3m,U2(Ni7B2)3,(111),3
U2C3 (111),11.431854174862007,"C, U",Cubic,-43m,U2C3,(111),2
U2Co12P7 (0001),8.955861471041837,"Co, P, U",Hexagonal,-6,U2Co12P7,(0001),3
U2Co3Ge (0001),7.593341,"Co, Ge, U",Hexagonal,6/mmm,U2Co3Ge,(0001),3
U2Co3Si (0001),7.507935,"Co, Si, U",Hexagonal,6/mmm,U2Co3Si,(0001),3
U2F9 (111),11.93288585425113,"F, U",Cubic,-43m,U2F9,(111),2
U2Fe12P7 (0001),3.6350506500000095,"Fe, P, U",Hexagonal,-6,U2Fe12P7,(0001),3
U2Fe3Ge (0001),8.014985130014061,"Fe, Ge, U",Hexagonal,6/mmm,U2Fe3Ge,(0001),3
U2Fe3Si (0001),7.307480790033085,"Fe, Si, U",Hexagonal,6/mmm,U2Fe3Si,(0001),3
U2Mn12P7 (0001),9.690706121546896,"Mn, P, U",Hexagonal,-6,U2Mn12P7,(0001),3
U2Mn3Si (0001),7.918232760002507,"Mn, Si, U",Hexagonal,6/mmm,U2Mn3Si,(0001),3
U2N3 (111),15.15294929292052,"N, U",Cubic,m-3,U2N3,(111),2
U2Ni12As7 (0001),3.805535,"As, Ni, U",Hexagonal,-6,U2Ni12As7,(0001),3
U2Ni12P7 (0001),3.6697184800000002,"Ni, P, U",Hexagonal,-6,U2Ni12P7,(0001),3
U2Ti (0001),2.78759856,"Ti, U",Hexagonal,6/mmm,U2Ti,(0001),2
U3(Al3Fe)4 (0001),9.139287000004332,"Al, Fe, U",Hexagonal,6/mmm,U3(Al3Fe)4,(0001),3
U3(Si3Pd10)2 (111),12.268231326753769,"Pd, Si, U",Cubic,m-3m,U3(Si3Pd10)2,(111),3
U3Co3Sb4 (111),13.176999921235183,"Co, Sb, U",Cubic,-43m,U3Co3Sb4,(111),3
U3Co7B2 (0001),13.790006680041396,"B, Co, U",Hexagonal,6/mmm,U3Co7B2,(0001),3
U3CrSb5 (0001),6.125824,"Cr, Sb, U",Hexagonal,6/mmm,U3CrSb5,(0001),3
U3Cu2S7 (0001),5.7411837500911735,"Cu, S, U",Hexagonal,6,U3Cu2S7,(0001),3
U3Cu2Se7 (0001),6.024461042947527,"Cu, Se, U",Hexagonal,6,U3Cu2Se7,(0001),3
U3Ge (111),6.064325324110723,"Ge, U",Cubic,m-3m,U3Ge,(111),2
U3NbSb5 (0001),6.201623692127533,"Nb, Sb, U",Hexagonal,6/mmm,U3NbSb5,(0001),3
U3Ni3Bi4 (111),13.565633586349902,"Bi, Ni, U",Cubic,-43m,U3Ni3Bi4,(111),3
U3Ni3Sb4 (111),13.32073340350989,"Ni, Sb, U",Cubic,-43m,U3Ni3Sb4,(111),3
U3P4 (111),11.724239404587339,"P, U",Cubic,-43m,U3P4,(111),2
U3Sb4Pt3 (111),13.802351016380943,"Pt, Sb, U",Cubic,-43m,U3Sb4Pt3,(111),3
U3Sb4Rh3 (111),13.573191850734004,"Rh, Sb, U",Cubic,-43m,U3Sb4Rh3,(111),3
U3TaSb5 (0001),6.181275422981909,"Sb, Ta, U",Hexagonal,6/mmm,U3TaSb5,(0001),3
U3TiGe5 (0001),5.72781826,"Ge, Ti, U",Hexagonal,6/mmm,U3TiGe5,(0001),3
U3TiSb5 (0001),6.20784859,"Sb, Ti, U",Hexagonal,6/mmm,U3TiSb5,(0001),3
U3VSb5 (0001),6.082183,"Sb, U, V",Hexagonal,6/mmm,U3VSb5,(0001),3
U4As6Ru7 (111),11.809507645973456,"As, Ru, U",Cubic,m-3m,U4As6Ru7,(111),3
U4Ga12Ni (111),12.13321326886919,"Ga, Ni, U",Cubic,m-3m,U4Ga12Ni,(111),3
U4Ga12Pd (111),12.161990728438209,"Ga, Pd, U",Cubic,m-3m,U4Ga12Pd,(111),3
U4Ga12Rh (111),12.180661251625121,"Ga, Rh, U",Cubic,m-3m,U4Ga12Rh,(111),3
U4Ge6Os7 (111),11.796605861992678,"Ge, Os, U",Cubic,m-3m,U4Ge6Os7,(111),3
U4Re7Si6 (111),11.639001780483543,"Re, Si, U",Cubic,m-3m,U4Re7Si6,(111),3
U4Si6Tc7 (111),11.594258200275112,"Si, Tc, U",Cubic,m-3m,U4Si6Tc7,(111),3
U6Co30Si19 (0001),3.64389,"Co, Si, U",Hexagonal,6/m,U6Co30Si19,(0001),3
U6Fe30P19 (0001),14.630362721785746,"Fe, P, U",Hexagonal,-6,U6Fe30P19,(0001),3
UAl3 (111),6.0526411765112105,"Al, U",Cubic,m-3m,UAl3,(111),2
UAlIr (0001),4.115194,"Al, Ir, U",Hexagonal,-6m2,UAlIr,(0001),3
UAlPt (0001),4.12997763,"Al, Pt, U",Hexagonal,-6m2,UAlPt,(0001),3
UAs (111),8.38047706191338,"As, U",Cubic,m-3m,UAs,(111),2
UAu2 (0001),3.21018903,"Au, U",Hexagonal,6/mmm,UAu2,(0001),2
UB12 (111),10.51955994536531,"B, U",Cubic,m-3m,UB12,(111),2
UB2 (0001),4.04743029,"B, U",Hexagonal,6/mmm,UB2,(0001),2
UB2Ir3 (0001),3.19647148,"B, Ir, U",Hexagonal,6/mmm,UB2Ir3,(0001),3
UB2Os3 (0001),2.9905370700000002,"B, Os, U",Hexagonal,6/mmm,UB2Os3,(0001),3
UB2Ru3 (0001),2.9831347900000003,"B, Ru, U",Hexagonal,6/mmm,UB2Ru3,(0001),3
UBe13 (111),14.479807203096657,"Be, U",Cubic,m-3m,UBe13,(111),2
UBr3 (0001),8.019542978473257,"Br, U",Hexagonal,6/m,UBr3,(0001),2
UC (111),6.981073288154102,"C, U",Cubic,m-3m,UC,(111),2
UCl3 (0001),7.520283100887413,"Cl, U",Hexagonal,6/m,UCl3,(0001),2
UCo (111),8.853287772880856,"Co, U",Cubic,23,UCo,(111),2
UCo2 (111),9.732485732272275,"Co, U",Cubic,m-3m,UCo2,(111),2
UCo3B2 (0001),2.99949579,"B, Co, U",Hexagonal,6/mmm,UCo3B2,(0001),3
UF3 (0001),7.33946661,"F, U",Hexagonal,6mm,UF3,(0001),2
UFe2 (111),10.06546362548256,"Fe, U",Cubic,m-3m,UFe2,(111),2
UFe3B2 (0001),2.806384699999999,"B, Fe, U",Hexagonal,6/mmm,UFe3B2,(0001),3
UGa3 (111),6.036828255986575,"Ga, U",Cubic,m-3m,UGa3,(111),2
UGaAu (0001),5.8882784,"Au, Ga, U",Hexagonal,6/mmm,UGaAu,(0001),3
UGaCo (0001),3.92525531,"Co, Ga, U",Hexagonal,-6m2,UGaCo,(0001),3
UGaFe (0001),3.968906999999999,"Fe, Ga, U",Hexagonal,-6m2,UGaFe,(0001),3
UGaNi (0001),4.07830738000015,"Ga, Ni, U",Hexagonal,-6m2,UGaNi,(0001),3
UGaPt (0001),7.062028017158459,"Ga, Pt, U",Hexagonal,-6m2,UGaPt,(0001),3
UGaRh (0001),4.09495037,"Ga, Rh, U",Hexagonal,-6m2,UGaRh,(0001),3
UGaRu (0001),4.0499592700000004,"Ga, Ru, U",Hexagonal,-6m2,UGaRu,(0001),3
UGaTc2 (111),6.438678854108527,"Ga, Tc, U",Cubic,m-3m,UGaTc2,(111),3
UGe3 (111),5.963987508256456,"Ge, U",Cubic,m-3m,UGe3,(111),2
UH3 (111),9.429405130030803,"H, U",Cubic,m-3m,UH3,(111),2
UIn3 (111),6.5693173840098,"In, U",Cubic,m-3m,UIn3,(111),2
UIr3 (111),5.705201530143026,"Ir, U",Cubic,m-3m,UIr3,(111),2
UN (111),6.897654878033369,"N, U",Cubic,m-3m,UN,(111),2
UN2 (111),7.441185307173504,"N, U",Cubic,m-3m,UN2,(111),2
UNi5 (111),9.460742547096759,"Ni, U",Cubic,-43m,UNi5,(111),2
UNiAs (0001),15.60265417,"As, Ni, U",Hexagonal,6/mmm,UNiAs,(0001),3
UO2 (111),7.713134967887028,"O, U",Cubic,m-3m,UO2,(111),2
UO3 (111),5.848361718523814,"O, U",Cubic,m-3m,UO3,(111),2
